qseqid	sseqid	qlen	slen	sstart	send	evalue	mismatch
0_CP059547-3_5	1_CP059546-3_5	32	32	1	32	1.42e-12	0
0_CP059547-3_5	0_CP059547-3_5	32	32	1	32	1.42e-12	0
0_CP059547-4_4	1_CP059546-4_4	32	32	1	32	1.42e-12	0
0_CP059547-4_4	0_CP059547-4_4	32	32	1	32	1.42e-12	0
0_CP059547-4_9	73_CP058289-4_9	32	32	1	32	1.42e-12	0
0_CP059547-4_9	70_CP046536-1_13	32	32	32	1	1.42e-12	0
0_CP059547-4_9	60_CP065887-2_8	32	32	32	1	1.42e-12	0
0_CP059547-4_9	58_CP033768-3_9	32	32	32	1	1.42e-12	0
0_CP059547-4_9	46_CP059040-4_9	32	32	1	32	1.42e-12	0
0_CP059547-4_9	45_CP046654-2_8	32	32	32	1	1.42e-12	0
0_CP059547-4_9	37_CP015121-4_9	32	32	1	32	1.42e-12	0
0_CP059547-4_9	16_CP059474-4_8	32	32	32	1	1.42e-12	0
0_CP059547-4_9	12_CP091334-4_8	32	32	32	1	1.42e-12	0
0_CP059547-4_9	45_CP045110-2_8	32	32	32	1	1.42e-12	0
0_CP059547-4_9	10_CP065432-5_9	32	32	1	32	1.42e-12	0
0_CP059547-4_9	1_CP059546-4_9	32	32	1	32	1.42e-12	0
0_CP059547-4_9	0_CP059547-4_9	32	32	1	32	1.42e-12	0
0_CP059547-4_1	73_CP058289-4_1	32	32	1	32	1.42e-12	0
0_CP059547-4_1	70_CP046536-1_20	32	32	32	1	1.42e-12	0
0_CP059547-4_1	62_CP041587-1_8	32	37	37	6	1.42e-12	0
0_CP059547-4_1	60_CP065887-2_16	32	32	32	1	1.42e-12	0
0_CP059547-4_1	58_CP033768-3_13	32	32	32	1	1.42e-12	0
0_CP059547-4_1	48_CP047973-3_119	32	32	1	32	1.42e-12	0
0_CP059547-4_1	46_CP059040-4_1	32	32	1	32	1.42e-12	0
0_CP059547-4_1	45_CP046654-2_16	32	32	32	1	1.42e-12	0
0_CP059547-4_1	37_CP015121-4_1	32	32	1	32	1.42e-12	0
0_CP059547-4_1	31_CP018332-1_8	32	32	32	1	1.42e-12	0
0_CP059547-4_1	16_CP059474-4_16	32	32	32	1	1.42e-12	0
0_CP059547-4_1	12_CP091334-4_16	32	32	32	1	1.42e-12	0
0_CP059547-4_1	45_CP045110-2_16	32	32	32	1	1.42e-12	0
0_CP059547-4_1	10_CP065432-5_1	32	32	1	32	1.42e-12	0
0_CP059547-4_1	1_CP059546-4_1	32	32	1	32	1.42e-12	0
0_CP059547-4_1	0_CP059547-4_1	32	32	1	32	1.42e-12	0
0_CP059547-4_1	32_CP046898-4_22	32	31	1	31	5.12e-12	0
0_CP059547-4_14	73_CP058289-4_14	32	32	1	32	1.42e-12	0
0_CP059547-4_14	70_CP046536-1_6	32	32	32	1	1.42e-12	0
0_CP059547-4_14	70_CP046536-1_3	32	32	32	1	1.42e-12	0
0_CP059547-4_14	60_CP065887-2_3	32	32	32	1	1.42e-12	0
0_CP059547-4_14	58_CP033768-3_3	32	32	32	1	1.42e-12	0
0_CP059547-4_14	46_CP059040-4_14	32	32	1	32	1.42e-12	0
0_CP059547-4_14	45_CP046654-2_3	32	32	32	1	1.42e-12	0
0_CP059547-4_14	44_CP027611-1_1	32	32	32	1	1.42e-12	0
0_CP059547-4_14	41_CP026711-2_1	32	32	32	1	1.42e-12	0
0_CP059547-4_14	40_CP018254-3_64	32	32	1	32	1.42e-12	0
0_CP059547-4_14	37_CP015121-4_14	32	32	1	32	1.42e-12	0
0_CP059547-4_14	27_CP033243-3_63	32	32	1	32	1.42e-12	0
0_CP059547-4_14	24_CP015364-1_1	32	32	32	1	1.42e-12	0
0_CP059547-4_14	16_CP059474-4_3	32	32	32	1	1.42e-12	0
0_CP059547-4_14	12_CP091334-4_3	32	32	32	1	1.42e-12	0
0_CP059547-4_14	45_CP045110-2_3	32	32	32	1	1.42e-12	0
0_CP059547-4_14	10_CP065432-5_14	32	32	1	32	1.42e-12	0
0_CP059547-4_14	1_CP059546-4_14	32	32	1	32	1.42e-12	0
0_CP059547-4_14	0_CP059547-4_14	32	32	1	32	1.42e-12	0
0_CP059547-4_15	73_CP058289-4_15	32	32	1	32	1.42e-12	0
0_CP059547-4_15	70_CP046536-1_5	32	32	32	1	1.42e-12	0
0_CP059547-4_15	70_CP046536-1_2	32	32	32	1	1.42e-12	0
0_CP059547-4_15	60_CP065887-2_2	32	32	32	1	1.42e-12	0
0_CP059547-4_15	58_CP033768-3_2	32	32	32	1	1.42e-12	0
0_CP059547-4_15	46_CP059040-4_15	32	32	1	32	1.42e-12	0
0_CP059547-4_15	45_CP046654-2_2	32	32	32	1	1.42e-12	0
0_CP059547-4_15	37_CP015121-4_15	32	32	1	32	1.42e-12	0
0_CP059547-4_15	16_CP059474-4_2	32	32	32	1	1.42e-12	0
0_CP059547-4_15	12_CP091334-4_2	32	32	32	1	1.42e-12	0
0_CP059547-4_15	45_CP045110-2_2	32	32	32	1	1.42e-12	0
0_CP059547-4_15	10_CP065432-5_15	32	32	1	32	1.42e-12	0
0_CP059547-4_15	1_CP059546-4_15	32	32	1	32	1.42e-12	0
0_CP059547-4_15	0_CP059547-4_15	32	32	1	32	1.42e-12	0
0_CP059547-4_13	73_CP058289-4_13	32	32	1	32	1.42e-12	0
0_CP059547-4_13	70_CP046536-1_7	32	32	32	1	1.42e-12	0
0_CP059547-4_13	70_CP046536-1_4	32	32	32	1	1.42e-12	0
0_CP059547-4_13	60_CP065887-2_4	32	32	32	1	1.42e-12	0
0_CP059547-4_13	58_CP033768-3_4	32	32	32	1	1.42e-12	0
0_CP059547-4_13	46_CP059040-4_13	32	32	1	32	1.42e-12	0
0_CP059547-4_13	45_CP046654-2_4	32	32	32	1	1.42e-12	0
0_CP059547-4_13	37_CP015121-4_13	32	32	1	32	1.42e-12	0
0_CP059547-4_13	16_CP059474-4_4	32	32	32	1	1.42e-12	0
0_CP059547-4_13	12_CP091334-4_4	32	32	32	1	1.42e-12	0
0_CP059547-4_13	45_CP045110-2_4	32	32	32	1	1.42e-12	0
0_CP059547-4_13	10_CP065432-5_13	32	32	1	32	1.42e-12	0
0_CP059547-4_13	1_CP059546-4_13	32	32	1	32	1.42e-12	0
0_CP059547-4_13	0_CP059547-4_13	32	32	1	32	1.42e-12	0
0_CP059547-4_12	73_CP058289-4_12	32	32	1	32	1.42e-12	0
0_CP059547-4_12	70_CP046536-1_8	32	32	32	1	1.42e-12	0
0_CP059547-4_12	60_CP065887-2_5	32	32	32	1	1.42e-12	0
0_CP059547-4_12	58_CP033768-3_5	32	32	32	1	1.42e-12	0
0_CP059547-4_12	46_CP059040-4_12	32	32	1	32	1.42e-12	0
0_CP059547-4_12	45_CP046654-2_5	32	32	32	1	1.42e-12	0
0_CP059547-4_12	37_CP015121-4_12	32	32	1	32	1.42e-12	0
0_CP059547-4_12	16_CP059474-4_5	32	32	32	1	1.42e-12	0
0_CP059547-4_12	12_CP091334-4_5	32	32	32	1	1.42e-12	0
0_CP059547-4_12	45_CP045110-2_5	32	32	32	1	1.42e-12	0
0_CP059547-4_12	10_CP065432-5_12	32	32	1	32	1.42e-12	0
0_CP059547-4_12	1_CP059546-4_12	32	32	1	32	1.42e-12	0
0_CP059547-4_12	0_CP059547-4_12	32	32	1	32	1.42e-12	0
0_CP059547-4_16	73_CP058289-4_16	32	32	1	32	1.42e-12	0
0_CP059547-4_16	70_CP046536-1_1	32	32	32	1	1.42e-12	0
0_CP059547-4_16	60_CP065887-2_1	32	32	32	1	1.42e-12	0
0_CP059547-4_16	58_CP033768-3_1	32	32	32	1	1.42e-12	0
0_CP059547-4_16	46_CP059040-4_16	32	32	1	32	1.42e-12	0
0_CP059547-4_16	45_CP046654-2_1	32	32	32	1	1.42e-12	0
0_CP059547-4_16	37_CP015121-4_16	32	32	1	32	1.42e-12	0
0_CP059547-4_16	16_CP059474-4_1	32	32	32	1	1.42e-12	0
0_CP059547-4_16	12_CP091334-4_1	32	32	32	1	1.42e-12	0
0_CP059547-4_16	45_CP045110-2_1	32	32	32	1	1.42e-12	0
0_CP059547-4_16	10_CP065432-5_16	32	32	1	32	1.42e-12	0
0_CP059547-4_16	1_CP059546-4_16	32	32	1	32	1.42e-12	0
0_CP059547-4_16	0_CP059547-4_16	32	32	1	32	1.42e-12	0
0_CP059547-4_11	73_CP058289-4_11	51	51	1	51	7.20e-23	0
0_CP059547-4_11	70_CP046536-1_11	51	51	51	1	7.20e-23	0
0_CP059547-4_11	60_CP065887-2_6	51	51	51	1	7.20e-23	0
0_CP059547-4_11	58_CP033768-3_7	51	51	51	1	7.20e-23	0
0_CP059547-4_11	46_CP059040-4_11	51	51	1	51	7.20e-23	0
0_CP059547-4_11	45_CP046654-2_6	51	51	51	1	7.20e-23	0
0_CP059547-4_11	37_CP015121-4_11	51	51	1	51	7.20e-23	0
0_CP059547-4_11	16_CP059474-4_6	51	51	51	1	7.20e-23	0
0_CP059547-4_11	12_CP091334-4_6	51	51	51	1	7.20e-23	0
0_CP059547-4_11	45_CP045110-2_6	51	51	51	1	7.20e-23	0
0_CP059547-4_11	10_CP065432-5_11	51	51	1	51	7.20e-23	0
0_CP059547-4_11	1_CP059546-4_11	51	51	1	51	7.20e-23	0
0_CP059547-4_11	0_CP059547-4_11	51	51	1	51	7.20e-23	0
0_CP059547-4_11	31_CP018332-1_22	51	51	51	1	3.35e-21	1
0_CP059547-4_0	73_CP058289-4_0	32	32	1	32	1.42e-12	0
0_CP059547-4_0	70_CP046536-1_21	32	32	32	1	1.42e-12	0
0_CP059547-4_0	62_CP041587-1_9	32	37	37	6	1.42e-12	0
0_CP059547-4_0	60_CP065887-2_17	32	32	32	1	1.42e-12	0
0_CP059547-4_0	58_CP033768-3_14	32	32	32	1	1.42e-12	0
0_CP059547-4_0	48_CP047973-3_118	32	32	1	32	1.42e-12	0
0_CP059547-4_0	46_CP059040-4_0	32	32	1	32	1.42e-12	0
0_CP059547-4_0	45_CP046654-2_17	32	32	32	1	1.42e-12	0
0_CP059547-4_0	37_CP015121-4_0	32	32	1	32	1.42e-12	0
0_CP059547-4_0	31_CP018332-1_9	32	32	32	1	1.42e-12	0
0_CP059547-4_0	16_CP059474-4_17	32	32	32	1	1.42e-12	0
0_CP059547-4_0	12_CP091334-4_17	32	32	32	1	1.42e-12	0
0_CP059547-4_0	45_CP045110-2_17	32	32	32	1	1.42e-12	0
0_CP059547-4_0	10_CP065432-5_0	32	32	1	32	1.42e-12	0
0_CP059547-4_0	1_CP059546-4_0	32	32	1	32	1.42e-12	0
0_CP059547-4_0	0_CP059547-4_0	32	32	1	32	1.42e-12	0
0_CP059547-4_0	32_CP046898-4_21	32	31	1	31	5.12e-12	0
0_CP059547-4_2	73_CP058289-4_2	32	32	1	32	1.42e-12	0
0_CP059547-4_2	60_CP065887-2_15	32	32	32	1	1.42e-12	0
0_CP059547-4_2	46_CP059040-4_2	32	32	1	32	1.42e-12	0
0_CP059547-4_2	45_CP046654-2_15	32	32	32	1	1.42e-12	0
0_CP059547-4_2	37_CP015121-4_2	32	32	1	32	1.42e-12	0
0_CP059547-4_2	16_CP059474-4_15	32	32	32	1	1.42e-12	0
0_CP059547-4_2	12_CP091334-4_15	32	32	32	1	1.42e-12	0
0_CP059547-4_2	45_CP045110-2_15	32	32	32	1	1.42e-12	0
0_CP059547-4_2	10_CP065432-5_2	32	32	1	32	1.42e-12	0
0_CP059547-4_2	1_CP059546-4_2	32	32	1	32	1.42e-12	0
0_CP059547-4_2	0_CP059547-4_2	32	32	1	32	1.42e-12	0
0_CP059547-4_17	73_CP058289-4_17	32	32	1	32	1.42e-12	0
0_CP059547-4_17	70_CP046536-1_0	32	32	32	1	1.42e-12	0
0_CP059547-4_17	60_CP065887-2_0	32	32	32	1	1.42e-12	0
0_CP059547-4_17	58_CP033768-3_0	32	32	32	1	1.42e-12	0
0_CP059547-4_17	46_CP059040-4_17	32	32	1	32	1.42e-12	0
0_CP059547-4_17	45_CP046654-2_0	32	32	32	1	1.42e-12	0
0_CP059547-4_17	37_CP015121-4_17	32	32	1	32	1.42e-12	0
0_CP059547-4_17	16_CP059474-4_0	32	32	32	1	1.42e-12	0
0_CP059547-4_17	12_CP091334-4_0	32	32	32	1	1.42e-12	0
0_CP059547-4_17	45_CP045110-2_0	32	32	32	1	1.42e-12	0
0_CP059547-4_17	10_CP065432-5_17	32	32	1	32	1.42e-12	0
0_CP059547-4_17	1_CP059546-4_17	32	32	1	32	1.42e-12	0
0_CP059547-4_17	0_CP059547-4_17	32	32	1	32	1.42e-12	0
0_CP059547-4_3	73_CP058289-4_3	32	32	1	32	1.42e-12	0
0_CP059547-4_3	60_CP065887-2_14	32	32	32	1	1.42e-12	0
0_CP059547-4_3	46_CP059040-4_3	32	32	1	32	1.42e-12	0
0_CP059547-4_3	45_CP046654-2_14	32	32	32	1	1.42e-12	0
0_CP059547-4_3	37_CP015121-4_3	32	32	1	32	1.42e-12	0
0_CP059547-4_3	16_CP059474-4_14	32	32	32	1	1.42e-12	0
0_CP059547-4_3	12_CP091334-4_14	32	32	32	1	1.42e-12	0
0_CP059547-4_3	45_CP045110-2_14	32	32	32	1	1.42e-12	0
0_CP059547-4_3	10_CP065432-5_3	32	32	1	32	1.42e-12	0
0_CP059547-4_3	1_CP059546-4_3	32	32	1	32	1.42e-12	0
0_CP059547-4_3	0_CP059547-4_3	32	32	1	32	1.42e-12	0
0_CP059547-4_8	73_CP058289-4_8	32	32	1	32	1.42e-12	0
0_CP059547-4_8	70_CP046536-1_14	32	32	32	1	1.42e-12	0
0_CP059547-4_8	60_CP065887-2_9	32	32	32	1	1.42e-12	0
0_CP059547-4_8	58_CP033768-3_10	32	32	32	1	1.42e-12	0
0_CP059547-4_8	46_CP059040-4_8	32	32	1	32	1.42e-12	0
0_CP059547-4_8	45_CP046654-2_9	32	32	32	1	1.42e-12	0
0_CP059547-4_8	37_CP015121-4_8	32	32	1	32	1.42e-12	0
0_CP059547-4_8	16_CP059474-4_9	32	32	32	1	1.42e-12	0
0_CP059547-4_8	12_CP091334-4_9	32	32	32	1	1.42e-12	0
0_CP059547-4_8	45_CP045110-2_9	32	32	32	1	1.42e-12	0
0_CP059547-4_8	10_CP065432-5_8	32	32	1	32	1.42e-12	0
0_CP059547-4_8	1_CP059546-4_8	32	32	1	32	1.42e-12	0
0_CP059547-4_8	0_CP059547-4_8	32	32	1	32	1.42e-12	0
0_CP059547-4_6	73_CP058289-4_6	32	32	1	32	1.42e-12	0
0_CP059547-4_6	70_CP046536-1_16	32	32	32	1	1.42e-12	0
0_CP059547-4_6	60_CP065887-2_11	32	32	32	1	1.42e-12	0
0_CP059547-4_6	58_CP033768-3_12	32	32	32	1	1.42e-12	0
0_CP059547-4_6	46_CP059040-4_6	32	32	1	32	1.42e-12	0
0_CP059547-4_6	45_CP046654-2_11	32	32	32	1	1.42e-12	0
0_CP059547-4_6	37_CP015121-4_6	32	32	1	32	1.42e-12	0
0_CP059547-4_6	16_CP059474-4_11	32	32	32	1	1.42e-12	0
0_CP059547-4_6	12_CP091334-4_11	32	32	32	1	1.42e-12	0
0_CP059547-4_6	45_CP045110-2_11	32	32	32	1	1.42e-12	0
0_CP059547-4_6	10_CP065432-5_6	32	32	1	32	1.42e-12	0
0_CP059547-4_6	1_CP059546-4_6	32	32	1	32	1.42e-12	0
0_CP059547-4_6	0_CP059547-4_6	32	32	1	32	1.42e-12	0
0_CP059547-4_7	73_CP058289-4_7	32	32	1	32	1.42e-12	0
0_CP059547-4_7	70_CP046536-1_15	32	32	32	1	1.42e-12	0
0_CP059547-4_7	60_CP065887-2_10	32	32	32	1	1.42e-12	0
0_CP059547-4_7	58_CP033768-3_11	32	32	32	1	1.42e-12	0
0_CP059547-4_7	46_CP059040-4_7	32	32	1	32	1.42e-12	0
0_CP059547-4_7	45_CP046654-2_10	32	32	32	1	1.42e-12	0
0_CP059547-4_7	37_CP015121-4_7	32	32	1	32	1.42e-12	0
0_CP059547-4_7	16_CP059474-4_10	32	32	32	1	1.42e-12	0
0_CP059547-4_7	12_CP091334-4_10	32	32	32	1	1.42e-12	0
0_CP059547-4_7	45_CP045110-2_10	32	32	32	1	1.42e-12	0
0_CP059547-4_7	10_CP065432-5_7	32	32	1	32	1.42e-12	0
0_CP059547-4_7	1_CP059546-4_7	32	32	1	32	1.42e-12	0
0_CP059547-4_7	0_CP059547-4_7	32	32	1	32	1.42e-12	0
0_CP059547-4_5	73_CP058289-4_5	32	32	1	32	1.42e-12	0
0_CP059547-4_5	70_CP046536-1_17	32	32	32	1	1.42e-12	0
0_CP059547-4_5	60_CP065887-2_12	32	32	32	1	1.42e-12	0
0_CP059547-4_5	46_CP059040-4_5	32	32	1	32	1.42e-12	0
0_CP059547-4_5	45_CP046654-2_12	32	32	32	1	1.42e-12	0
0_CP059547-4_5	37_CP015121-4_5	32	32	1	32	1.42e-12	0
0_CP059547-4_5	16_CP059474-4_12	32	32	32	1	1.42e-12	0
0_CP059547-4_5	12_CP091334-4_12	32	32	32	1	1.42e-12	0
0_CP059547-4_5	45_CP045110-2_12	32	32	32	1	1.42e-12	0
0_CP059547-4_5	10_CP065432-5_5	32	32	1	32	1.42e-12	0
0_CP059547-4_5	1_CP059546-4_5	32	32	1	32	1.42e-12	0
0_CP059547-4_5	0_CP059547-4_5	32	32	1	32	1.42e-12	0
0_CP059547-4_10	73_CP058289-4_10	32	32	1	32	1.42e-12	0
0_CP059547-4_10	70_CP046536-1_12	32	32	32	1	1.42e-12	0
0_CP059547-4_10	60_CP065887-2_7	32	32	32	1	1.42e-12	0
0_CP059547-4_10	46_CP059040-4_10	32	32	1	32	1.42e-12	0
0_CP059547-4_10	45_CP046654-2_7	32	32	32	1	1.42e-12	0
0_CP059547-4_10	37_CP015121-4_10	32	32	1	32	1.42e-12	0
0_CP059547-4_10	16_CP059474-4_7	32	32	32	1	1.42e-12	0
0_CP059547-4_10	12_CP091334-4_7	32	32	32	1	1.42e-12	0
0_CP059547-4_10	45_CP045110-2_7	32	32	32	1	1.42e-12	0
0_CP059547-4_10	10_CP065432-5_10	32	32	1	32	1.42e-12	0
0_CP059547-4_10	1_CP059546-4_10	32	32	1	32	1.42e-12	0
0_CP059547-4_10	0_CP059547-4_10	32	32	1	32	1.42e-12	0
1_CP059546-3_9	1_CP059546-3_9	32	32	1	32	1.42e-12	0
1_CP059546-3_9	0_CP059547-3_9	32	32	1	32	1.42e-12	0
1_CP059546-3_10	1_CP059546-3_10	32	32	1	32	1.42e-12	0
1_CP059546-3_10	0_CP059547-3_10	32	32	1	32	1.42e-12	0
1_CP059546-3_57	73_CP058289-3_44	32	32	1	32	1.42e-12	0
1_CP059546-3_57	70_CP046536-1_24	32	32	32	1	1.42e-12	0
1_CP059546-3_57	62_CP041587-1_16	32	37	37	6	1.42e-12	0
1_CP059546-3_57	60_CP065887-3_0	32	32	32	1	1.42e-12	0
1_CP059546-3_57	58_CP033768-3_17	32	32	32	1	1.42e-12	0
1_CP059546-3_57	48_CP047973-3_109	32	32	1	32	1.42e-12	0
1_CP059546-3_57	46_CP059040-3_44	32	32	1	32	1.42e-12	0
1_CP059546-3_57	45_CP046654-3_0	32	32	32	1	1.42e-12	0
1_CP059546-3_57	37_CP015121-3_44	32	32	1	32	1.42e-12	0
1_CP059546-3_57	31_CP018332-1_18	32	32	32	1	1.42e-12	0
1_CP059546-3_57	16_CP059474-5_0	32	32	32	1	1.42e-12	0
1_CP059546-3_57	12_CP091334-5_0	32	32	32	1	1.42e-12	0
1_CP059546-3_57	45_CP045110-3_0	32	32	32	1	1.42e-12	0
1_CP059546-3_57	10_CP065432-4_44	32	32	1	32	1.42e-12	0
1_CP059546-3_57	1_CP059546-3_57	32	32	1	32	1.42e-12	0
1_CP059546-3_57	0_CP059547-3_57	32	32	1	32	1.42e-12	0
1_CP059546-3_42	73_CP058289-3_30	32	32	1	32	1.42e-12	0
1_CP059546-3_42	60_CP065887-3_14	32	32	32	1	1.42e-12	0
1_CP059546-3_42	46_CP059040-3_30	32	32	1	32	1.42e-12	0
1_CP059546-3_42	45_CP046654-3_14	32	32	32	1	1.42e-12	0
1_CP059546-3_42	37_CP015121-3_30	32	32	1	32	1.42e-12	0
1_CP059546-3_42	12_CP091334-5_14	32	32	32	1	1.42e-12	0
1_CP059546-3_42	45_CP045110-3_14	32	32	32	1	1.42e-12	0
1_CP059546-3_42	10_CP065432-4_30	32	32	1	32	1.42e-12	0
1_CP059546-3_42	1_CP059546-3_42	32	32	1	32	1.42e-12	0
1_CP059546-3_42	0_CP059547-3_42	32	32	1	32	1.42e-12	0
1_CP059546-3_40	73_CP058289-3_28	32	32	1	32	1.42e-12	0
1_CP059546-3_40	60_CP065887-3_16	32	32	32	1	1.42e-12	0
1_CP059546-3_40	46_CP059040-3_28	32	32	1	32	1.42e-12	0
1_CP059546-3_40	45_CP046654-3_16	32	32	32	1	1.42e-12	0
1_CP059546-3_40	37_CP015121-3_28	32	32	1	32	1.42e-12	0
1_CP059546-3_40	12_CP091334-5_16	32	32	32	1	1.42e-12	0
1_CP059546-3_40	45_CP045110-3_16	32	32	32	1	1.42e-12	0
1_CP059546-3_40	10_CP065432-4_28	32	32	1	32	1.42e-12	0
1_CP059546-3_40	1_CP059546-3_40	32	32	1	32	1.42e-12	0
1_CP059546-3_40	0_CP059547-3_40	32	32	1	32	1.42e-12	0
1_CP059546-3_33	73_CP058289-3_20	32	32	1	32	1.42e-12	0
1_CP059546-3_33	60_CP065887-3_24	32	32	32	1	1.42e-12	0
1_CP059546-3_33	46_CP059040-3_20	32	32	1	32	1.42e-12	0
1_CP059546-3_33	45_CP046654-3_24	32	32	32	1	1.42e-12	0
1_CP059546-3_33	37_CP015121-3_20	32	32	1	32	1.42e-12	0
1_CP059546-3_33	12_CP091334-5_24	32	32	32	1	1.42e-12	0
1_CP059546-3_33	45_CP045110-3_24	32	32	32	1	1.42e-12	0
1_CP059546-3_33	10_CP065432-4_20	32	32	1	32	1.42e-12	0
1_CP059546-3_33	1_CP059546-3_33	32	32	1	32	1.42e-12	0
1_CP059546-3_33	0_CP059547-3_33	32	32	1	32	1.42e-12	0
1_CP059546-3_22	1_CP059546-3_22	32	32	1	32	1.42e-12	0
1_CP059546-3_22	0_CP059547-3_22	32	32	1	32	1.42e-12	0
1_CP059546-3_29	39_CP059300-1_9	32	32	1	32	1.42e-12	0
1_CP059546-3_29	1_CP059546-3_24	32	32	1	32	1.42e-12	0
1_CP059546-3_29	1_CP059546-3_29	32	32	1	32	1.42e-12	0
1_CP059546-3_29	0_CP059547-3_24	32	32	1	32	1.42e-12	0
1_CP059546-3_29	0_CP059547-3_29	32	32	1	32	1.42e-12	0
1_CP059546-3_44	73_CP058289-3_32	32	32	1	32	1.42e-12	0
1_CP059546-3_44	60_CP065887-3_12	32	32	32	1	1.42e-12	0
1_CP059546-3_44	46_CP059040-3_32	32	32	1	32	1.42e-12	0
1_CP059546-3_44	45_CP046654-3_12	32	32	32	1	1.42e-12	0
1_CP059546-3_44	37_CP015121-3_32	32	32	1	32	1.42e-12	0
1_CP059546-3_44	12_CP091334-5_12	32	32	32	1	1.42e-12	0
1_CP059546-3_44	45_CP045110-3_12	32	32	32	1	1.42e-12	0
1_CP059546-3_44	10_CP065432-4_32	32	32	1	32	1.42e-12	0
1_CP059546-3_44	1_CP059546-3_44	32	32	1	32	1.42e-12	0
1_CP059546-3_44	0_CP059547-3_44	32	32	1	32	1.42e-12	0
1_CP059546-3_49	73_CP058289-3_37	32	32	1	32	1.42e-12	0
1_CP059546-3_49	60_CP065887-3_7	32	32	32	1	1.42e-12	0
1_CP059546-3_49	46_CP059040-3_37	32	32	1	32	1.42e-12	0
1_CP059546-3_49	45_CP046654-3_7	32	32	32	1	1.42e-12	0
1_CP059546-3_49	37_CP015121-3_37	32	32	1	32	1.42e-12	0
1_CP059546-3_49	12_CP091334-5_7	32	32	32	1	1.42e-12	0
1_CP059546-3_49	45_CP045110-3_7	32	32	32	1	1.42e-12	0
1_CP059546-3_49	10_CP065432-4_37	32	32	1	32	1.42e-12	0
1_CP059546-3_49	1_CP059546-3_49	32	32	1	32	1.42e-12	0
1_CP059546-3_49	0_CP059547-3_49	32	32	1	32	1.42e-12	0
1_CP059546-3_1	1_CP059546-3_1	32	32	1	32	1.42e-12	0
1_CP059546-3_1	0_CP059547-3_1	32	32	1	32	1.42e-12	0
1_CP059546-3_24	39_CP059300-1_9	32	32	1	32	1.42e-12	0
1_CP059546-3_24	1_CP059546-3_24	32	32	1	32	1.42e-12	0
1_CP059546-3_24	1_CP059546-3_29	32	32	1	32	1.42e-12	0
1_CP059546-3_24	0_CP059547-3_24	32	32	1	32	1.42e-12	0
1_CP059546-3_24	0_CP059547-3_29	32	32	1	32	1.42e-12	0
1_CP059546-3_18	1_CP059546-3_18	32	32	1	32	1.42e-12	0
1_CP059546-3_18	0_CP059547-3_18	32	32	1	32	1.42e-12	0
1_CP059546-3_18	73_CP058289-3_31	32	32	32	4	6.62e-11	0
1_CP059546-3_18	60_CP065887-3_13	32	32	1	29	6.62e-11	0
1_CP059546-3_18	46_CP059040-3_31	32	32	32	4	6.62e-11	0
1_CP059546-3_18	45_CP046654-3_13	32	32	1	29	6.62e-11	0
1_CP059546-3_18	37_CP015121-3_31	32	32	32	4	6.62e-11	0
1_CP059546-3_18	12_CP091334-5_13	32	32	1	29	6.62e-11	0
1_CP059546-3_18	45_CP045110-3_13	32	32	1	29	6.62e-11	0
1_CP059546-3_18	10_CP065432-4_31	32	32	32	4	6.62e-11	0
1_CP059546-3_18	1_CP059546-3_43	32	32	32	4	6.62e-11	0
1_CP059546-3_18	0_CP059547-3_43	32	32	32	4	6.62e-11	0
1_CP059546-3_38	73_CP058289-3_26	32	32	1	32	1.42e-12	0
1_CP059546-3_38	60_CP065887-3_18	32	32	32	1	1.42e-12	0
1_CP059546-3_38	46_CP059040-3_26	32	32	1	32	1.42e-12	0
1_CP059546-3_38	45_CP046654-3_18	32	32	32	1	1.42e-12	0
1_CP059546-3_38	37_CP015121-3_26	32	32	1	32	1.42e-12	0
1_CP059546-3_38	16_CP059474-5_4	32	32	32	1	1.42e-12	0
1_CP059546-3_38	12_CP091334-5_18	32	32	32	1	1.42e-12	0
1_CP059546-3_38	45_CP045110-3_18	32	32	32	1	1.42e-12	0
1_CP059546-3_38	10_CP065432-4_26	32	32	1	32	1.42e-12	0
1_CP059546-3_38	1_CP059546-3_38	32	32	1	32	1.42e-12	0
1_CP059546-3_38	0_CP059547-3_38	32	32	1	32	1.42e-12	0
1_CP059546-3_48	73_CP058289-3_36	32	32	1	32	1.42e-12	0
1_CP059546-3_48	60_CP065887-3_8	32	32	32	1	1.42e-12	0
1_CP059546-3_48	46_CP059040-3_36	32	32	1	32	1.42e-12	0
1_CP059546-3_48	45_CP046654-3_8	32	32	32	1	1.42e-12	0
1_CP059546-3_48	37_CP015121-3_36	32	32	1	32	1.42e-12	0
1_CP059546-3_48	12_CP091334-5_8	32	32	32	1	1.42e-12	0
1_CP059546-3_48	45_CP045110-3_8	32	32	32	1	1.42e-12	0
1_CP059546-3_48	10_CP065432-4_36	32	32	1	32	1.42e-12	0
1_CP059546-3_48	1_CP059546-3_48	32	32	1	32	1.42e-12	0
1_CP059546-3_48	0_CP059547-3_48	32	32	1	32	1.42e-12	0
1_CP059546-3_3	1_CP059546-3_3	32	32	1	32	1.42e-12	0
1_CP059546-3_3	0_CP059547-3_3	32	32	1	32	1.42e-12	0
1_CP059546-3_31	1_CP059546-3_31	32	32	1	32	1.42e-12	0
1_CP059546-3_31	0_CP059547-3_31	32	32	1	32	1.42e-12	0
1_CP059546-3_34	73_CP058289-3_21	32	32	1	32	1.42e-12	0
